               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  74,            0.095165,             0.16434,            0.024123,             0.42336,              0.3263,             0.30739,             0.16317,             0.09406,             0.23659,            0.031429,           0.0087479,           0.0087479,           0.0087479
                  75,            0.095065,             0.16284,            0.024012,             0.41301,             0.32622,             0.30479,              0.1589,            0.094171,             0.23599,            0.031465,           0.0087151,           0.0087151,           0.0087151
                  76,            0.095079,             0.16256,            0.024112,             0.43298,             0.31525,              0.3048,             0.15805,            0.094106,             0.23879,            0.031609,            0.008682,            0.008682,            0.008682
                  77,            0.095318,             0.16381,             0.02407,             0.41909,             0.32223,             0.30992,             0.16342,            0.093883,             0.23647,            0.031577,           0.0086485,           0.0086485,           0.0086485
                  78,             0.09523,             0.16338,            0.023853,             0.38543,             0.33678,             0.30291,             0.15848,            0.094187,             0.23812,            0.031532,           0.0086146,           0.0086146,           0.0086146
                  79,            0.095504,             0.16328,            0.024145,             0.43018,             0.31417,             0.30832,             0.16207,            0.094082,             0.23663,            0.031254,           0.0085805,           0.0085805,           0.0085805
                  80,            0.095078,             0.16233,            0.024037,             0.40219,             0.33323,             0.30626,             0.15967,            0.093962,             0.23661,            0.031695,           0.0085459,           0.0085459,           0.0085459
                  81,            0.095054,             0.16171,            0.023889,             0.41617,             0.32537,             0.31257,             0.16307,            0.093919,             0.23503,            0.030866,           0.0085111,           0.0085111,           0.0085111
                  82,            0.094228,             0.16071,            0.023778,              0.4262,             0.32408,             0.31064,             0.16318,            0.093879,             0.23594,            0.031347,           0.0084759,           0.0084759,           0.0084759
                  83,            0.095055,              0.1627,            0.023907,             0.43921,             0.31737,             0.31187,             0.16424,            0.093822,             0.23711,            0.031197,           0.0084404,           0.0084404,           0.0084404
                  84,            0.094783,             0.16166,            0.023658,             0.44459,             0.31906,             0.31538,             0.16643,            0.093817,             0.23609,            0.031253,           0.0084046,           0.0084046,           0.0084046
                  85,            0.094655,             0.16189,            0.023695,             0.42991,             0.31954,             0.31321,             0.16396,            0.093875,             0.23639,            0.031191,           0.0083684,           0.0083684,           0.0083684
                  86,            0.094901,             0.16205,            0.023667,              0.4417,             0.32005,             0.30942,             0.16385,            0.093926,             0.23598,            0.031484,           0.0083319,           0.0083319,           0.0083319
                  87,            0.094782,             0.16211,            0.023746,             0.42372,             0.32731,             0.31359,             0.16483,            0.093855,              0.2363,            0.031586,           0.0082952,           0.0082952,           0.0082952
                  88,            0.094405,             0.16135,            0.023704,             0.46895,             0.30771,             0.31381,             0.16501,            0.093854,             0.23692,            0.030923,           0.0082581,           0.0082581,           0.0082581
                  89,            0.094507,             0.16156,            0.023482,             0.43211,             0.32603,              0.3171,             0.16596,            0.093737,             0.23723,            0.031551,           0.0082207,           0.0082207,           0.0082207
                  90,            0.094265,             0.15992,            0.023492,             0.39907,             0.33586,             0.31098,             0.16279,             0.09384,             0.23742,            0.031218,            0.008183,            0.008183,            0.008183
                  91,             0.09417,             0.16097,            0.023506,             0.40871,             0.34588,             0.31509,             0.16644,            0.093612,             0.23571,            0.030991,            0.008145,            0.008145,            0.008145
                  92,            0.094647,             0.16281,            0.023528,             0.45823,              0.3215,             0.31666,              0.1683,              0.0937,             0.23535,            0.031204,           0.0081068,           0.0081068,           0.0081068
                  93,            0.094949,             0.16214,            0.023426,             0.45587,             0.32476,             0.32123,             0.16999,            0.093567,             0.23604,            0.030753,           0.0080682,           0.0080682,           0.0080682
                  94,            0.094227,             0.16045,            0.023424,             0.43728,             0.32086,              0.3136,             0.16592,            0.093841,             0.23736,            0.031297,           0.0080294,           0.0080294,           0.0080294
                  95,            0.094318,              0.1612,            0.023334,              0.4353,             0.33162,             0.32061,             0.16949,             0.09356,             0.23726,            0.030885,           0.0079903,           0.0079903,           0.0079903
                  96,            0.094258,             0.15943,            0.023389,              0.4355,             0.32537,             0.31492,             0.16671,            0.093626,             0.23753,            0.031392,           0.0079509,           0.0079509,           0.0079509
                  97,            0.094055,             0.15974,            0.023447,             0.43966,             0.32517,             0.31616,             0.16747,            0.093843,             0.23581,            0.031472,           0.0079112,           0.0079112,           0.0079112
                  98,            0.094442,             0.16005,            0.023133,             0.43933,             0.33552,             0.32274,             0.16985,            0.093606,             0.23678,            0.030991,           0.0078713,           0.0078713,           0.0078713
                  99,            0.094291,             0.16219,            0.023371,             0.43287,             0.33376,             0.32395,             0.17215,            0.093541,             0.23658,            0.030691,           0.0078311,           0.0078311,           0.0078311
                 100,            0.094177,              0.1594,             0.02306,             0.45112,             0.32593,             0.31976,             0.17068,            0.093453,             0.23583,            0.030986,           0.0077907,           0.0077907,           0.0077907
                 101,            0.094161,             0.16128,            0.023284,             0.40423,             0.35029,              0.3211,             0.16925,            0.093463,             0.23625,            0.031128,             0.00775,             0.00775,             0.00775
                 102,            0.094228,             0.16077,            0.023196,             0.42273,             0.33181,              0.3142,             0.16595,            0.093689,             0.23759,            0.031001,           0.0077091,           0.0077091,           0.0077091
                 103,            0.094021,             0.15976,            0.023267,             0.43697,             0.32522,             0.31715,             0.16857,            0.093413,             0.23612,            0.031357,           0.0076679,           0.0076679,           0.0076679
                 104,            0.094217,             0.16173,            0.023181,             0.41361,             0.34047,             0.31986,             0.17072,            0.093485,             0.23662,             0.03082,           0.0076265,           0.0076265,           0.0076265
                 105,            0.094089,              0.1601,            0.023059,             0.43152,             0.33386,             0.31989,             0.16863,            0.093541,             0.23663,            0.031069,           0.0075848,           0.0075848,           0.0075848
                 106,             0.09424,             0.16017,            0.023039,               0.456,              0.3224,             0.31998,             0.16932,            0.093558,             0.23673,            0.031116,            0.007543,            0.007543,            0.007543
                 107,            0.094083,             0.15941,            0.023155,             0.43482,             0.33382,             0.32138,              0.1704,            0.093563,             0.23681,            0.031051,           0.0075009,           0.0075009,           0.0075009
                 108,            0.093906,             0.15978,            0.023024,             0.43306,             0.33964,             0.32664,             0.17376,            0.093425,             0.23678,            0.030776,           0.0074585,           0.0074585,           0.0074585
                 109,            0.093766,              0.1601,            0.022904,             0.40735,             0.34578,             0.31843,              0.1689,            0.093472,             0.23741,            0.031059,            0.007416,            0.007416,            0.007416
                 110,            0.093952,             0.16153,            0.023109,             0.44016,             0.33249,             0.32511,             0.17302,            0.093337,             0.23726,            0.030756,           0.0073733,           0.0073733,           0.0073733
                 111,            0.093884,             0.16031,            0.023164,             0.42611,             0.34077,             0.32053,             0.16996,            0.093509,             0.23765,            0.030828,           0.0073303,           0.0073303,           0.0073303
                 112,            0.094114,             0.16009,             0.02299,             0.45677,             0.32467,             0.32102,             0.17062,            0.093464,               0.238,            0.030748,           0.0072872,           0.0072872,           0.0072872
                 113,            0.093889,             0.16095,            0.023003,             0.47222,             0.32035,             0.32602,             0.17371,            0.093317,              0.2357,             0.03077,           0.0072438,           0.0072438,           0.0072438
                 114,            0.093833,             0.15905,            0.022783,             0.46353,             0.32204,             0.32546,             0.17401,             0.09326,              0.2364,            0.030895,           0.0072003,           0.0072003,           0.0072003
                 115,            0.094046,             0.16007,            0.022857,             0.43547,             0.33569,             0.32456,             0.17236,            0.093331,             0.23717,            0.031063,           0.0071566,           0.0071566,           0.0071566
                 116,            0.094003,             0.15926,             0.02287,              0.4691,              0.3155,             0.31747,             0.16977,            0.093328,             0.23908,            0.031141,           0.0071127,           0.0071127,           0.0071127
                 117,            0.094184,             0.16116,            0.022772,             0.43549,             0.33834,             0.32668,              0.1746,             0.09314,             0.23614,            0.030963,           0.0070686,           0.0070686,           0.0070686
                 118,             0.09378,             0.15868,            0.022689,             0.41776,             0.34778,             0.32559,             0.17325,            0.093267,             0.23631,            0.030742,           0.0070243,           0.0070243,           0.0070243
                 119,            0.093823,                0.16,            0.022573,             0.45163,             0.33173,             0.32444,             0.17262,             0.09333,             0.23715,            0.030904,           0.0069799,           0.0069799,           0.0069799
                 120,            0.093793,             0.15882,            0.022661,             0.45515,              0.3292,             0.32244,             0.17112,            0.093234,             0.23734,            0.030846,           0.0069353,           0.0069353,           0.0069353
                 121,            0.093936,             0.15986,            0.022678,             0.42418,             0.34539,             0.32652,             0.17466,            0.093162,             0.23599,            0.031048,           0.0068906,           0.0068906,           0.0068906
                 122,            0.093651,             0.15826,            0.022731,             0.41735,             0.34894,             0.32546,              0.1745,            0.093189,             0.23752,            0.031204,           0.0068457,           0.0068457,           0.0068457
                 123,            0.093471,             0.15867,             0.02284,              0.4433,             0.34267,             0.32674,              0.1738,            0.093226,             0.23697,            0.030692,           0.0068006,           0.0068006,           0.0068006
                 124,            0.093559,             0.16091,            0.022726,             0.44805,             0.33135,             0.32584,             0.17355,            0.093227,             0.23761,            0.030659,           0.0067555,           0.0067555,           0.0067555
                 125,             0.09329,             0.15793,            0.022484,             0.44499,             0.34122,             0.32692,             0.17487,             0.09311,             0.23725,            0.031175,           0.0067101,           0.0067101,           0.0067101
                 126,            0.093122,             0.15731,            0.022556,             0.44299,              0.3385,             0.32837,             0.17588,            0.093146,             0.23689,            0.030692,           0.0066647,           0.0066647,           0.0066647
                 127,            0.093536,             0.15967,            0.022685,             0.42384,             0.34633,             0.32992,             0.17596,            0.093121,             0.23745,            0.030722,           0.0066191,           0.0066191,           0.0066191
                 128,            0.093508,             0.15829,            0.022333,             0.43545,             0.33587,             0.32937,             0.17601,            0.093114,             0.23775,            0.030718,           0.0065734,           0.0065734,           0.0065734
