               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 153,            0.064831,             0.07203,            0.019974,             0.49717,              0.4087,             0.40818,             0.22344,            0.061858,             0.10305,            0.025709,           0.0054058,           0.0054058,           0.0054058
                 154,              0.0647,            0.073204,            0.019666,             0.51833,             0.40051,             0.41009,             0.22467,            0.061775,               0.103,            0.025634,           0.0053587,           0.0053587,           0.0053587
                 155,            0.064313,            0.071669,            0.019724,             0.52129,             0.39858,             0.40899,             0.22298,            0.061765,             0.10308,            0.025648,           0.0053116,           0.0053116,           0.0053116
                 156,            0.064599,            0.071669,            0.019657,             0.51634,              0.3968,             0.40647,             0.22166,            0.061776,             0.10307,            0.025773,           0.0052645,           0.0052645,           0.0052645
                 157,            0.064593,            0.071271,             0.01974,             0.51797,             0.39895,             0.40783,             0.22257,            0.061702,             0.10294,            0.025728,           0.0052174,           0.0052174,           0.0052174
                 158,            0.064553,            0.072597,            0.019572,             0.49218,             0.41361,              0.4071,             0.22367,            0.061699,             0.10297,            0.025638,           0.0051704,           0.0051704,           0.0051704
                 159,            0.064628,            0.072357,             0.01964,             0.48911,             0.40844,             0.40632,             0.22279,            0.061778,             0.10313,            0.025766,           0.0051234,           0.0051234,           0.0051234
                 160,            0.064635,             0.07232,            0.019661,             0.50764,             0.39981,             0.40847,             0.22471,             0.06165,             0.10296,            0.025671,           0.0050765,           0.0050765,           0.0050765
                 161,            0.064567,            0.071477,            0.019503,             0.52418,             0.39324,              0.4076,             0.22392,            0.061659,             0.10293,            0.025718,           0.0050296,           0.0050296,           0.0050296
                 162,            0.064263,            0.071643,            0.019514,             0.52362,             0.39258,             0.40753,             0.22338,            0.061705,             0.10305,            0.025683,           0.0049828,           0.0049828,           0.0049828
                 163,            0.064372,            0.071499,            0.019487,             0.51679,             0.39903,             0.40962,             0.22458,            0.061706,             0.10299,            0.025679,            0.004936,            0.004936,            0.004936
                 164,            0.064319,             0.07125,            0.019487,             0.47882,             0.42043,             0.41084,             0.22524,            0.061662,             0.10293,            0.025676,           0.0048893,           0.0048893,           0.0048893
                 165,            0.064472,            0.071609,             0.01941,             0.53756,             0.38844,             0.41037,             0.22489,            0.061601,             0.10294,            0.025682,           0.0048426,           0.0048426,           0.0048426
                 166,            0.064385,            0.071799,            0.019466,             0.52029,             0.39929,             0.41062,             0.22459,            0.061604,             0.10296,            0.025598,            0.004796,            0.004796,            0.004796
                 167,            0.064262,             0.07188,            0.019319,             0.53058,             0.39674,             0.41088,             0.22526,            0.061617,             0.10301,            0.025635,           0.0047495,           0.0047495,           0.0047495
                 168,            0.064458,            0.071585,            0.019445,             0.49436,             0.41354,             0.40943,             0.22485,            0.061586,             0.10301,            0.025684,           0.0047031,           0.0047031,           0.0047031
                 169,             0.06437,            0.071733,            0.019253,             0.50281,             0.41018,             0.40886,             0.22449,            0.061564,             0.10298,            0.025674,           0.0046568,           0.0046568,           0.0046568
                 170,            0.063946,            0.071086,            0.019309,             0.49291,              0.4164,             0.41091,             0.22554,             0.06156,             0.10291,            0.025572,           0.0046105,           0.0046105,           0.0046105
                 171,            0.064133,            0.070565,            0.019118,             0.49863,             0.41356,             0.41235,             0.22649,            0.061513,             0.10293,            0.025563,           0.0045644,           0.0045644,           0.0045644
                 172,            0.064085,            0.071161,            0.019253,             0.51283,             0.40438,             0.41097,             0.22634,            0.061535,             0.10291,            0.025616,           0.0045184,           0.0045184,           0.0045184
                 173,            0.064186,            0.071975,            0.019148,             0.50872,             0.40565,             0.40957,             0.22505,            0.061576,             0.10294,            0.025663,           0.0044724,           0.0044724,           0.0044724
                 174,            0.063888,             0.07099,            0.019129,              0.5148,             0.40217,             0.41014,             0.22498,            0.061547,             0.10291,            0.025614,           0.0044266,           0.0044266,           0.0044266
                 175,            0.064133,            0.070704,            0.019296,             0.50773,             0.41141,             0.40983,             0.22502,             0.06153,             0.10287,            0.025613,           0.0043809,           0.0043809,           0.0043809
                 176,            0.063897,            0.071472,            0.019073,             0.51326,             0.40865,             0.41176,             0.22619,             0.06152,             0.10289,            0.025623,           0.0043353,           0.0043353,           0.0043353
                 177,            0.064032,             0.07131,            0.019073,             0.49624,             0.42072,             0.41274,             0.22662,            0.061493,              0.1029,            0.025668,           0.0042899,           0.0042899,           0.0042899
                 178,            0.064057,            0.071337,            0.019015,             0.52299,             0.40268,             0.41317,             0.22727,            0.061485,             0.10292,            0.025689,           0.0042445,           0.0042445,           0.0042445
                 179,            0.063951,            0.071638,             0.01908,             0.52625,             0.40159,             0.41185,             0.22687,            0.061449,             0.10289,            0.025677,           0.0041994,           0.0041994,           0.0041994
                 180,            0.063924,            0.070757,            0.019049,             0.51612,             0.40415,              0.4112,             0.22638,            0.061454,             0.10289,            0.025694,           0.0041543,           0.0041543,           0.0041543
                 181,            0.063539,            0.070563,            0.018833,             0.51402,             0.40545,             0.41261,             0.22751,            0.061445,             0.10288,             0.02569,           0.0041094,           0.0041094,           0.0041094
                 182,            0.063806,             0.07006,            0.018906,             0.51246,             0.40613,             0.41335,             0.22819,            0.061439,              0.1029,            0.025617,           0.0040647,           0.0040647,           0.0040647
                 183,            0.063716,            0.070464,            0.018916,             0.52974,              0.3992,             0.41387,             0.22787,            0.061462,             0.10289,             0.02564,           0.0040201,           0.0040201,           0.0040201
                 184,            0.063557,            0.070971,            0.018775,              0.5311,             0.39603,             0.41332,             0.22796,            0.061446,             0.10286,            0.025653,           0.0039757,           0.0039757,           0.0039757
                 185,            0.063965,            0.071085,            0.019026,             0.52736,             0.39778,             0.41322,             0.22891,            0.061411,             0.10282,            0.025673,           0.0039314,           0.0039314,           0.0039314
                 186,            0.063587,            0.070875,            0.018839,             0.53687,             0.39218,             0.41343,               0.229,             0.06142,             0.10282,            0.025661,           0.0038873,           0.0038873,           0.0038873
                 187,            0.063845,            0.071472,            0.018972,             0.50743,              0.4085,             0.41378,             0.22962,            0.061422,             0.10286,             0.02565,           0.0038434,           0.0038434,           0.0038434
                 188,             0.06397,            0.071592,            0.018888,             0.51602,             0.40576,             0.41404,             0.22908,            0.061431,             0.10285,             0.02567,           0.0037997,           0.0037997,           0.0037997
                 189,            0.063674,            0.070852,            0.018817,             0.49821,             0.41607,             0.41409,             0.22929,            0.061401,             0.10277,            0.025653,           0.0037562,           0.0037562,           0.0037562
                 190,            0.063708,            0.071491,            0.018903,              0.4966,             0.41711,             0.41435,             0.22917,            0.061396,             0.10277,            0.025671,           0.0037128,           0.0037128,           0.0037128
                 191,            0.063772,            0.070253,            0.018564,             0.48309,             0.42561,             0.41343,             0.22868,            0.061385,             0.10278,            0.025677,           0.0036697,           0.0036697,           0.0036697
                 192,            0.063636,            0.071466,            0.018649,             0.49981,             0.41428,             0.41283,             0.22803,            0.061375,             0.10281,             0.02567,           0.0036267,           0.0036267,           0.0036267
                 193,            0.063635,            0.070169,            0.018567,             0.48472,             0.42119,             0.41286,             0.22789,            0.061364,              0.1028,            0.025688,            0.003584,            0.003584,            0.003584
                 194,            0.063583,             0.07129,            0.018595,             0.49941,             0.41184,             0.41154,              0.2275,            0.061361,             0.10279,            0.025755,           0.0035415,           0.0035415,           0.0035415
                 195,             0.06348,            0.069699,            0.018724,             0.51148,             0.40583,             0.41182,             0.22775,            0.061344,             0.10279,            0.025734,           0.0034991,           0.0034991,           0.0034991
                 196,            0.063498,            0.070717,            0.018421,             0.51526,             0.40635,             0.41218,             0.22802,            0.061332,             0.10277,            0.025692,            0.003457,            0.003457,            0.003457
                 197,            0.063423,            0.070599,            0.018404,             0.52358,             0.40207,             0.41197,             0.22829,            0.061327,             0.10271,            0.025694,           0.0034152,           0.0034152,           0.0034152
                 198,            0.063476,            0.071217,            0.018583,             0.51873,             0.40481,              0.4118,             0.22801,            0.061314,              0.1027,            0.025716,           0.0033735,           0.0033735,           0.0033735
                 199,            0.063483,            0.070747,            0.018544,             0.50376,             0.41138,             0.41244,             0.22749,            0.061313,             0.10276,            0.025729,           0.0033321,           0.0033321,           0.0033321
                 200,            0.063211,            0.070421,             0.01845,             0.49439,             0.41581,             0.41192,             0.22781,            0.061309,             0.10279,            0.025733,           0.0032909,           0.0032909,           0.0032909
                 201,            0.063231,            0.069678,            0.018408,             0.50376,             0.41008,              0.4113,             0.22746,            0.061314,             0.10284,            0.025748,             0.00325,             0.00325,             0.00325
                 202,             0.06321,            0.070712,            0.018435,              0.4907,             0.41786,             0.41185,             0.22784,            0.061303,             0.10281,            0.025757,           0.0032093,           0.0032093,           0.0032093
                 203,            0.063416,            0.069854,            0.018559,             0.50136,             0.41263,             0.41186,             0.22815,            0.061302,             0.10279,             0.02574,           0.0031689,           0.0031689,           0.0031689
                 204,            0.063262,            0.069765,            0.018479,             0.50367,             0.41406,             0.41261,             0.22841,            0.061296,             0.10279,            0.025745,           0.0031287,           0.0031287,           0.0031287
                 205,            0.063276,            0.069648,            0.018377,             0.50798,             0.41438,              0.4139,             0.22884,            0.061283,             0.10274,            0.025735,           0.0030888,           0.0030888,           0.0030888
                 206,            0.063135,            0.069428,            0.018436,             0.49866,             0.41936,             0.41407,              0.2292,            0.061269,             0.10276,            0.025755,           0.0030491,           0.0030491,           0.0030491
                 207,            0.063409,            0.070546,             0.01822,             0.50844,             0.41538,             0.41343,             0.22928,            0.061255,             0.10279,            0.025773,           0.0030097,           0.0030097,           0.0030097
                 208,            0.063275,            0.069534,            0.018258,             0.51647,              0.4093,             0.41389,             0.22988,            0.061267,             0.10279,            0.025763,           0.0029706,           0.0029706,           0.0029706
                 209,            0.063125,            0.070076,            0.018181,              0.5314,             0.40199,             0.41482,             0.23016,             0.06127,             0.10276,            0.025762,           0.0029318,           0.0029318,           0.0029318
                 210,            0.063182,             0.07049,            0.018317,             0.52823,             0.40281,              0.4144,             0.23022,            0.061265,             0.10278,            0.025736,           0.0028932,           0.0028932,           0.0028932
                 211,            0.062934,            0.069719,            0.018109,             0.52154,             0.40546,             0.41393,             0.22985,            0.061253,              0.1028,            0.025738,            0.002855,            0.002855,            0.002855
                 212,             0.06359,            0.070517,            0.018466,             0.53197,             0.39844,             0.41292,             0.22948,            0.061266,             0.10279,            0.025766,            0.002817,            0.002817,            0.002817
                 213,            0.062989,            0.069208,            0.018167,             0.51116,             0.40934,              0.4141,             0.22995,            0.061244,             0.10277,            0.025743,           0.0027793,           0.0027793,           0.0027793
                 214,            0.062862,            0.069602,            0.018133,             0.51446,             0.40741,               0.414,             0.22955,            0.061242,             0.10278,            0.025745,           0.0027419,           0.0027419,           0.0027419
                 215,            0.062801,            0.069037,            0.017999,             0.49217,             0.42042,             0.41356,             0.22937,            0.061244,             0.10279,            0.025764,           0.0027048,           0.0027048,           0.0027048
                 216,             0.06311,            0.069765,             0.01802,             0.49323,              0.4202,             0.41329,              0.2293,            0.061237,              0.1028,            0.025763,           0.0026681,           0.0026681,           0.0026681
                 217,            0.062579,             0.06889,            0.018059,             0.51068,             0.40971,             0.41308,             0.22921,            0.061247,             0.10281,            0.025766,           0.0026316,           0.0026316,           0.0026316
                 218,            0.063003,            0.069387,            0.018107,             0.51385,             0.40608,             0.41347,             0.22942,            0.061236,             0.10282,            0.025762,           0.0025954,           0.0025954,           0.0025954
                 219,            0.062862,            0.069252,             0.01806,             0.51644,             0.40608,             0.41341,             0.22968,            0.061229,             0.10283,            0.025761,           0.0025596,           0.0025596,           0.0025596
                 220,            0.062755,            0.069602,            0.018143,              0.4908,             0.42098,             0.41321,             0.22954,             0.06123,             0.10284,            0.025758,           0.0025241,           0.0025241,           0.0025241
                 221,            0.062775,            0.069451,             0.01799,              0.4913,             0.42041,             0.41366,             0.22966,            0.061232,             0.10287,            0.025777,           0.0024889,           0.0024889,           0.0024889
                 222,            0.062984,             0.07002,            0.018037,             0.51181,             0.40811,             0.41296,             0.22937,            0.061239,             0.10292,            0.025797,           0.0024541,           0.0024541,           0.0024541
                 223,            0.062712,             0.06962,            0.017991,             0.51388,             0.40852,             0.41395,             0.23001,            0.061218,             0.10288,            0.025779,           0.0024195,           0.0024195,           0.0024195
                 224,            0.062638,            0.069388,            0.018002,             0.49317,             0.41907,             0.41358,             0.22992,            0.061224,             0.10289,            0.025774,           0.0023854,           0.0023854,           0.0023854
                 225,            0.062929,            0.070029,            0.017981,             0.49436,             0.41935,             0.41384,             0.23021,            0.061214,             0.10289,            0.025776,           0.0023515,           0.0023515,           0.0023515
                 226,            0.062765,            0.069961,            0.018011,              0.4978,             0.41771,             0.41351,             0.22989,             0.06121,             0.10287,            0.025785,            0.002318,            0.002318,            0.002318
                 227,            0.063016,            0.070464,            0.017927,             0.49505,             0.41892,             0.41357,             0.22988,            0.061207,             0.10288,            0.025805,           0.0022849,           0.0022849,           0.0022849
                 228,            0.062853,            0.069768,            0.017735,             0.51241,             0.40745,             0.41323,             0.22977,            0.061205,             0.10294,            0.025835,           0.0022521,           0.0022521,           0.0022521
                 229,            0.062664,            0.069273,            0.018012,             0.49898,             0.41705,             0.41366,             0.23002,            0.061207,             0.10299,            0.025831,           0.0022196,           0.0022196,           0.0022196
                 230,            0.062427,            0.069046,            0.017832,             0.49977,              0.4162,             0.41391,             0.23022,            0.061192,             0.10295,            0.025837,           0.0021876,           0.0021876,           0.0021876
                 231,             0.06254,             0.06895,            0.017807,             0.50911,             0.41049,             0.41455,             0.23046,            0.061193,             0.10293,            0.025838,           0.0021558,           0.0021558,           0.0021558
                 232,            0.062621,            0.070153,            0.017792,             0.51876,             0.40467,             0.41426,             0.23044,            0.061189,             0.10293,            0.025843,           0.0021245,           0.0021245,           0.0021245
                 233,            0.062658,             0.06962,            0.017767,             0.50562,             0.41166,             0.41394,             0.23018,            0.061187,             0.10291,             0.02584,           0.0020935,           0.0020935,           0.0020935
                 234,            0.062424,            0.068411,            0.017732,             0.51882,             0.40518,             0.41368,             0.23017,            0.061185,             0.10292,            0.025858,           0.0020629,           0.0020629,           0.0020629
                 235,            0.062706,            0.068934,            0.017793,             0.51004,              0.4098,             0.41429,             0.23048,            0.061187,             0.10295,            0.025849,           0.0020327,           0.0020327,           0.0020327
                 236,            0.062294,            0.069263,            0.017573,             0.50639,             0.41319,             0.41446,             0.23066,            0.061179,             0.10296,            0.025849,           0.0020028,           0.0020028,           0.0020028
                 237,             0.06235,            0.068489,            0.017518,             0.51141,             0.41147,             0.41481,             0.23056,            0.061178,             0.10295,            0.025869,           0.0019734,           0.0019734,           0.0019734
                 238,            0.062581,            0.069462,            0.017723,             0.51204,             0.40951,             0.41459,             0.23049,            0.061176,             0.10298,            0.025876,           0.0019443,           0.0019443,           0.0019443
                 239,             0.06231,            0.069041,            0.017572,             0.51101,             0.40997,             0.41413,             0.23066,             0.06117,             0.10298,            0.025881,           0.0019156,           0.0019156,           0.0019156
                 240,            0.062434,            0.068677,            0.017786,             0.49692,             0.41704,              0.4144,             0.23077,            0.061162,             0.10303,            0.025882,           0.0018873,           0.0018873,           0.0018873
                 241,            0.062525,            0.069223,            0.017571,             0.51234,             0.40766,             0.41448,             0.23119,            0.061159,             0.10302,            0.025878,           0.0018594,           0.0018594,           0.0018594
                 242,            0.062653,            0.069336,            0.017667,              0.5121,             0.40815,             0.41481,             0.23133,            0.061161,             0.10304,            0.025873,           0.0018319,           0.0018319,           0.0018319
                 243,            0.062342,            0.068763,            0.017647,             0.51306,             0.40723,              0.4143,             0.23104,            0.061165,             0.10304,            0.025876,           0.0018048,           0.0018048,           0.0018048
                 244,            0.062389,            0.068281,            0.017655,             0.51738,              0.4037,             0.41397,             0.23102,            0.061163,             0.10305,            0.025891,           0.0017781,           0.0017781,           0.0017781
                 245,            0.062174,             0.06883,            0.017489,             0.51093,             0.40702,             0.41388,             0.23124,            0.061164,             0.10306,            0.025897,           0.0017519,           0.0017519,           0.0017519
                 246,            0.062633,            0.069508,              0.0176,             0.50945,             0.40857,             0.41399,             0.23112,            0.061164,              0.1031,            0.025897,            0.001726,            0.001726,            0.001726
                 247,            0.062528,            0.069152,            0.017496,             0.48012,             0.42864,             0.41379,             0.23098,            0.061163,              0.1031,            0.025889,           0.0017005,           0.0017005,           0.0017005
                 248,            0.062063,            0.068104,            0.017523,             0.51874,              0.4035,             0.41404,             0.23117,            0.061162,             0.10312,            0.025879,           0.0016755,           0.0016755,           0.0016755
                 249,            0.062411,            0.068611,            0.017419,             0.51171,             0.40757,             0.41362,             0.23121,            0.061162,             0.10313,            0.025883,           0.0016509,           0.0016509,           0.0016509
                 250,            0.062441,            0.069038,            0.017381,             0.52547,             0.40033,             0.41342,             0.23099,            0.061161,             0.10314,            0.025896,           0.0016267,           0.0016267,           0.0016267
                 251,            0.062371,            0.068903,            0.017603,             0.52451,             0.39988,             0.41357,             0.23099,            0.061163,             0.10315,            0.025906,           0.0016029,           0.0016029,           0.0016029
                 252,            0.062472,            0.069658,            0.017405,             0.50407,             0.41212,             0.41353,             0.23124,            0.061162,             0.10315,            0.025909,           0.0015795,           0.0015795,           0.0015795
                 253,            0.062224,            0.069004,            0.017524,             0.51495,             0.40664,             0.41375,             0.23141,            0.061159,             0.10316,            0.025916,           0.0015566,           0.0015566,           0.0015566
                 254,             0.06211,             0.06848,            0.017357,             0.50748,             0.41168,              0.4135,             0.23187,             0.06116,             0.10318,            0.025931,           0.0015341,           0.0015341,           0.0015341
                 255,            0.062086,            0.068836,            0.017368,             0.50837,             0.41197,             0.41372,             0.23189,            0.061157,             0.10321,            0.025936,           0.0015121,           0.0015121,           0.0015121
                 256,            0.062376,            0.068463,            0.017465,             0.51022,             0.41145,             0.41415,              0.2318,            0.061157,              0.1032,            0.025938,           0.0014905,           0.0014905,           0.0014905
