               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 131,            0.065717,            0.072389,            0.020079,             0.46711,             0.40007,             0.39169,             0.21459,            0.062187,             0.10384,            0.026297,           0.0064356,           0.0064356,           0.0064356
                 132,            0.065561,            0.072568,            0.019951,             0.48322,             0.39307,             0.39038,              0.2134,            0.062221,              0.1039,            0.026305,           0.0063895,           0.0063895,           0.0063895
                 133,            0.065498,            0.072288,            0.019946,             0.46804,             0.39525,             0.38888,             0.21252,            0.062199,             0.10394,            0.026363,           0.0063432,           0.0063432,           0.0063432
                 134,            0.065458,            0.072427,            0.020006,             0.47459,             0.39023,             0.39006,             0.21273,            0.062205,             0.10394,            0.026288,           0.0062969,           0.0062969,           0.0062969
                 135,            0.065616,            0.072664,            0.020073,             0.47647,             0.39337,             0.39235,             0.21397,            0.062256,             0.10393,            0.026206,           0.0062505,           0.0062505,           0.0062505
                 136,            0.065339,            0.071956,            0.019834,             0.47016,             0.39535,             0.39114,             0.21357,            0.062157,             0.10388,            0.026292,            0.006204,            0.006204,            0.006204
                 137,            0.065312,            0.072081,            0.019909,             0.46554,               0.401,              0.3952,             0.21607,             0.06219,             0.10389,            0.026292,           0.0061574,           0.0061574,           0.0061574
                 138,            0.065494,            0.071876,            0.019944,             0.48589,             0.38508,             0.39098,             0.21394,            0.062247,             0.10406,            0.026448,           0.0061107,           0.0061107,           0.0061107
                 139,            0.065219,            0.072314,            0.019611,             0.49582,             0.38257,             0.39364,             0.21691,            0.062146,             0.10379,            0.026436,            0.006064,            0.006064,            0.006064
                 140,            0.065164,            0.072086,            0.019601,             0.48307,             0.39226,             0.39274,             0.21564,            0.062083,             0.10384,            0.026372,           0.0060172,           0.0060172,           0.0060172
                 141,            0.065279,            0.072558,            0.019732,              0.4758,             0.39615,             0.39626,              0.2182,            0.062059,             0.10371,            0.026399,           0.0059704,           0.0059704,           0.0059704
                 142,            0.065157,            0.071979,            0.019632,             0.48112,             0.39661,             0.39532,             0.21626,            0.062063,             0.10372,            0.026191,           0.0059235,           0.0059235,           0.0059235
                 143,            0.065078,              0.0725,            0.019543,             0.52107,             0.37404,             0.39302,             0.21662,            0.062066,             0.10376,            0.026265,           0.0058766,           0.0058766,           0.0058766
                 144,            0.065304,            0.071609,             0.01955,             0.51274,             0.37645,             0.39355,             0.21675,            0.062001,             0.10367,            0.026356,           0.0058296,           0.0058296,           0.0058296
                 145,            0.064744,            0.072308,            0.019408,             0.48251,             0.39309,             0.39442,             0.21677,            0.061958,             0.10359,            0.026301,           0.0057826,           0.0057826,           0.0057826
                 146,            0.065266,            0.071724,            0.019599,             0.44637,             0.41723,             0.39471,             0.21812,            0.062035,             0.10367,            0.026316,           0.0057355,           0.0057355,           0.0057355
                 147,            0.064964,            0.071887,            0.019515,             0.48438,             0.39264,             0.39284,             0.21676,            0.061965,             0.10365,             0.02636,           0.0056884,           0.0056884,           0.0056884
                 148,            0.064826,            0.072196,            0.019314,             0.49238,             0.38744,             0.39493,             0.21751,            0.061914,             0.10362,            0.026201,           0.0056413,           0.0056413,           0.0056413
                 149,            0.064898,            0.071455,            0.019422,             0.47802,             0.40255,             0.39508,             0.21789,            0.061942,             0.10371,            0.026157,           0.0055942,           0.0055942,           0.0055942
                 150,            0.064932,            0.071938,            0.019206,             0.51631,             0.38041,             0.39512,             0.21871,            0.061925,             0.10355,            0.026179,           0.0055471,           0.0055471,           0.0055471
                 151,            0.064841,            0.071608,            0.019325,             0.46414,             0.40892,             0.39756,             0.21939,            0.061873,             0.10361,            0.026246,              0.0055,              0.0055,              0.0055
                 152,            0.064918,            0.071677,            0.019179,             0.50696,             0.38783,             0.39592,             0.21871,            0.061906,             0.10375,            0.026283,           0.0054529,           0.0054529,           0.0054529
                 153,            0.064915,            0.071724,            0.019112,             0.51476,             0.38478,             0.39531,             0.21905,            0.061875,             0.10379,            0.026302,           0.0054058,           0.0054058,           0.0054058
                 154,            0.063907,            0.069781,            0.019108,             0.49826,             0.39144,             0.39732,             0.22035,            0.061888,             0.10379,            0.026269,           0.0053587,           0.0053587,           0.0053587
                 155,            0.064674,            0.070627,            0.019165,             0.47926,             0.40112,             0.39875,             0.22098,            0.061864,             0.10365,            0.026343,           0.0053116,           0.0053116,           0.0053116
                 156,            0.064527,             0.07038,             0.01898,              0.5116,              0.3847,             0.39757,              0.2208,            0.061866,             0.10371,            0.026293,           0.0052645,           0.0052645,           0.0052645
                 157,            0.064781,             0.07127,            0.019018,             0.54072,             0.37049,             0.39732,             0.21948,            0.061878,             0.10379,            0.026286,           0.0052174,           0.0052174,           0.0052174
                 158,            0.064673,            0.071879,            0.019012,             0.51947,             0.38323,             0.39994,             0.22152,            0.061812,              0.1037,            0.026154,           0.0051704,           0.0051704,           0.0051704
