               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  87,             0.06795,            0.074906,            0.022751,             0.43919,             0.36281,             0.35247,             0.18997,            0.063442,             0.10451,            0.027458,           0.0082952,           0.0082952,           0.0082952
                  88,            0.068266,            0.074981,             0.02292,             0.44963,              0.3635,             0.35844,              0.1927,            0.063561,             0.10434,            0.027312,           0.0082581,           0.0082581,           0.0082581
                  89,             0.06776,            0.073727,            0.022792,             0.47846,             0.34079,             0.35132,             0.18898,            0.063696,             0.10433,            0.027849,           0.0082207,           0.0082207,           0.0082207
                  90,            0.067954,            0.074007,              0.0227,             0.42891,             0.37942,             0.36183,             0.19568,            0.063479,             0.10395,            0.027164,            0.008183,            0.008183,            0.008183
                  91,            0.067717,            0.073534,            0.022662,             0.46666,             0.35717,             0.35844,             0.19297,            0.063593,             0.10409,            0.027606,            0.008145,            0.008145,            0.008145
                  92,            0.067705,            0.073875,             0.02258,             0.46034,              0.3568,              0.3553,             0.19241,            0.063479,             0.10408,            0.027523,           0.0081068,           0.0081068,           0.0081068
                  93,            0.067699,            0.073873,            0.022692,             0.41819,             0.38523,              0.3622,             0.19506,            0.063435,             0.10423,            0.027409,           0.0080682,           0.0080682,           0.0080682
                  94,            0.067683,            0.074244,             0.02243,             0.44712,             0.36582,             0.36281,             0.19671,            0.063271,             0.10391,            0.027242,           0.0080294,           0.0080294,           0.0080294
                  95,            0.067492,            0.073708,            0.022427,             0.45636,             0.37399,             0.36475,             0.19963,            0.063194,              0.1039,            0.027294,           0.0079903,           0.0079903,           0.0079903
                  96,            0.067209,            0.074053,            0.022284,             0.44903,              0.3808,             0.36923,             0.19888,            0.063233,             0.10404,            0.027233,           0.0079509,           0.0079509,           0.0079509
                  97,            0.067512,            0.074199,            0.022362,              0.4687,              0.3605,             0.36597,             0.19741,              0.0632,             0.10404,            0.027057,           0.0079112,           0.0079112,           0.0079112
                  98,            0.067134,            0.072832,            0.021999,             0.47182,             0.36412,             0.36896,              0.1994,            0.063151,             0.10393,            0.027287,           0.0078713,           0.0078713,           0.0078713
                  99,            0.067223,            0.073586,            0.022214,              0.4537,             0.37205,             0.37043,             0.20056,             0.06307,             0.10364,             0.02708,           0.0078311,           0.0078311,           0.0078311
                 100,            0.067617,            0.074821,            0.022241,              0.4575,              0.3488,             0.35234,              0.1922,            0.063828,             0.10539,            0.027602,           0.0077907,           0.0077907,           0.0077907
                 101,            0.067065,            0.073174,            0.021915,             0.48474,             0.35785,             0.36893,             0.20069,            0.063137,             0.10393,            0.027277,             0.00775,             0.00775,             0.00775
                 102,            0.067373,             0.07313,            0.021964,             0.44309,             0.38915,             0.37161,             0.20267,            0.062926,             0.10388,            0.027093,           0.0077091,           0.0077091,           0.0077091
                 103,            0.067111,             0.07344,            0.022043,             0.44037,             0.38444,             0.36923,             0.20085,            0.062942,             0.10392,            0.027169,           0.0076679,           0.0076679,           0.0076679
                 104,            0.067129,            0.072688,            0.021794,             0.46195,             0.37492,             0.36896,             0.20073,            0.062894,             0.10379,             0.02708,           0.0076265,           0.0076265,           0.0076265
                 105,             0.06698,            0.073468,            0.021948,             0.44732,             0.38139,             0.37041,             0.19948,            0.063173,             0.10405,            0.027275,           0.0075848,           0.0075848,           0.0075848
                 106,            0.066806,            0.073545,            0.021625,             0.46805,              0.3718,             0.36748,             0.19974,            0.062937,             0.10348,            0.027231,            0.007543,            0.007543,            0.007543
                 107,            0.066584,            0.073266,            0.021626,             0.47666,             0.37286,             0.37423,             0.20334,            0.062865,             0.10356,            0.027003,           0.0075009,           0.0075009,           0.0075009
                 108,            0.066857,            0.072959,            0.021642,             0.47537,             0.37269,              0.3745,             0.20317,              0.0628,             0.10346,            0.027067,           0.0074585,           0.0074585,           0.0074585
                 109,            0.066719,            0.072775,            0.021676,             0.46182,              0.3779,             0.37252,             0.20325,            0.062741,             0.10335,            0.027018,            0.007416,            0.007416,            0.007416
                 110,            0.066373,            0.073365,             0.02158,             0.49089,             0.36213,             0.37551,             0.20478,            0.062586,             0.10327,            0.026736,           0.0073733,           0.0073733,           0.0073733
                 111,            0.066513,            0.072173,            0.021359,             0.48506,             0.37214,             0.37658,             0.20488,            0.062636,             0.10315,            0.026841,           0.0073303,           0.0073303,           0.0073303
                 112,            0.066016,            0.072855,            0.021336,             0.50258,             0.35881,             0.37491,             0.20471,            0.062557,             0.10314,             0.02708,           0.0072872,           0.0072872,           0.0072872
                 113,            0.066136,            0.071604,            0.021199,             0.45618,             0.38705,             0.37502,             0.20455,            0.062567,             0.10354,            0.026913,           0.0072438,           0.0072438,           0.0072438
