               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 101,             0.06697,            0.073928,            0.021659,             0.49125,             0.36949,             0.37951,             0.20492,            0.063703,             0.10399,              0.0259,             0.00775,             0.00775,             0.00775
                 102,            0.066917,              0.0735,            0.021702,             0.48127,             0.38146,              0.3836,             0.20649,            0.063665,               0.104,            0.025936,           0.0077091,           0.0077091,           0.0077091
                 103,            0.067436,            0.074975,            0.021826,             0.39021,             0.34605,             0.31975,             0.16737,            0.067136,             0.11068,            0.028273,           0.0076679,           0.0076679,           0.0076679
                 104,            0.067528,            0.075492,            0.021886,             0.47117,             0.37273,             0.37282,             0.19874,            0.064411,             0.10477,            0.026197,           0.0076265,           0.0076265,           0.0076265
                 105,            0.067144,            0.074169,             0.02157,             0.47166,             0.38792,             0.38122,             0.20515,            0.063942,             0.10417,            0.026048,           0.0075848,           0.0075848,           0.0075848
                 106,            0.067077,            0.074297,             0.02176,             0.47749,             0.38459,             0.38334,             0.20623,            0.063668,             0.10392,            0.025817,            0.007543,            0.007543,            0.007543
                 107,            0.066809,            0.073991,             0.02148,             0.45918,             0.39522,             0.38573,             0.20809,            0.063631,             0.10384,            0.025799,           0.0075009,           0.0075009,           0.0075009
                 108,            0.066537,            0.073606,            0.021351,             0.45612,             0.40488,             0.38978,             0.21068,            0.063506,             0.10361,            0.025624,           0.0074585,           0.0074585,           0.0074585
                 109,            0.066777,            0.073541,            0.021134,             0.48855,             0.38567,             0.39017,             0.21141,            0.063494,             0.10355,            0.025665,            0.007416,            0.007416,            0.007416
                 110,            0.066625,            0.074682,            0.021234,             0.46426,             0.40129,             0.39119,             0.21176,            0.063452,             0.10351,            0.025681,           0.0073733,           0.0073733,           0.0073733
                 111,            0.066685,            0.073714,             0.02112,             0.47548,             0.39335,             0.38971,             0.21131,            0.063367,             0.10351,            0.025677,           0.0073303,           0.0073303,           0.0073303
                 112,            0.067125,            0.075103,            0.021403,             0.47112,             0.39717,             0.39006,             0.21205,            0.063431,             0.10363,            0.025796,           0.0072872,           0.0072872,           0.0072872
                 113,            0.066609,            0.074761,            0.021036,             0.49369,             0.38498,              0.3923,             0.21172,            0.063412,             0.10354,             0.02564,           0.0072438,           0.0072438,           0.0072438
