               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  67,            0.072959,            0.080752,            0.025428,             0.37652,             0.30641,              0.2884,             0.14752,             0.06811,             0.10983,            0.028824,           0.0089673,           0.0089673,           0.0089673
                  68,             0.07312,            0.080146,            0.025532,             0.35828,             0.32717,             0.30383,              0.1556,            0.068187,             0.10979,            0.028902,           0.0089371,           0.0089371,           0.0089371
                  69,            0.073242,            0.080436,            0.025513,              0.3912,             0.31633,              0.3032,             0.15646,            0.068082,             0.10927,            0.028924,           0.0089065,           0.0089065,           0.0089065
                  70,            0.072584,            0.079553,            0.025327,             0.38334,             0.32593,             0.30704,              0.1567,            0.067922,             0.10955,             0.02863,           0.0088755,           0.0088755,           0.0088755
                  71,             0.07276,            0.079638,            0.025271,             0.36844,             0.33193,             0.30625,             0.15658,             0.06813,             0.10943,            0.028774,           0.0088442,           0.0088442,           0.0088442
                  72,            0.072379,            0.079603,            0.025236,             0.41837,             0.30041,             0.30438,             0.15606,            0.068003,             0.10953,            0.028768,           0.0088124,           0.0088124,           0.0088124
                  73,            0.073265,            0.080444,            0.025262,             0.39617,             0.31892,             0.30737,             0.15657,            0.067776,             0.10926,            0.028609,           0.0087804,           0.0087804,           0.0087804
                  74,            0.072711,            0.081425,            0.025122,             0.38885,             0.31979,             0.30525,             0.15725,            0.067849,             0.10947,            0.028717,           0.0087479,           0.0087479,           0.0087479
                  75,            0.073022,            0.081069,            0.025222,             0.39314,             0.31981,             0.30583,             0.15514,            0.067749,             0.10919,            0.028657,           0.0087151,           0.0087151,           0.0087151
                  76,            0.072321,            0.080984,            0.025035,             0.40386,             0.31873,             0.31011,             0.16198,            0.067591,             0.10931,            0.028519,            0.008682,            0.008682,            0.008682
                  77,            0.072501,            0.079804,             0.02492,             0.37748,             0.32959,             0.30637,             0.15836,            0.067738,             0.10886,            0.028578,           0.0086485,           0.0086485,           0.0086485
                  78,            0.072372,            0.080028,            0.024932,             0.38524,             0.33745,             0.31325,              0.1619,            0.067442,             0.10878,            0.028323,           0.0086146,           0.0086146,           0.0086146
                  79,            0.072455,             0.07903,            0.024914,             0.41076,             0.32104,             0.31519,             0.16259,            0.067427,             0.10887,            0.028275,           0.0085805,           0.0085805,           0.0085805
                  80,            0.072398,            0.080548,            0.024854,             0.40441,             0.30925,              0.3014,             0.15607,            0.068426,             0.11023,            0.028828,           0.0085459,           0.0085459,           0.0085459
                  81,            0.072099,            0.079276,            0.025013,             0.41244,             0.31667,             0.31042,             0.16038,            0.067529,             0.10881,            0.028742,           0.0085111,           0.0085111,           0.0085111
                  82,            0.072229,            0.079317,            0.024769,             0.38582,             0.33667,             0.31724,             0.16558,            0.067227,             0.10855,            0.028327,           0.0084759,           0.0084759,           0.0084759
                  83,            0.072143,             0.07924,            0.024491,             0.42569,             0.31751,             0.31765,             0.16453,            0.067159,              0.1085,            0.028171,           0.0084404,           0.0084404,           0.0084404
                  84,            0.072264,            0.080323,            0.024744,             0.41317,             0.32589,             0.31865,             0.16492,            0.067381,             0.10856,            0.028195,           0.0084046,           0.0084046,           0.0084046
                  85,            0.072041,            0.079994,            0.024644,             0.39369,             0.32546,             0.31281,             0.16203,            0.067354,             0.10887,            0.028568,           0.0083684,           0.0083684,           0.0083684
                  86,             0.07186,            0.079205,            0.024346,             0.37682,             0.34367,             0.31438,             0.16434,            0.067181,             0.10888,            0.028481,           0.0083319,           0.0083319,           0.0083319
                  87,            0.072065,            0.080094,            0.024562,             0.41158,             0.32885,             0.32135,             0.16732,            0.067089,             0.10849,            0.028067,           0.0082952,           0.0082952,           0.0082952
                  88,            0.071982,            0.079586,            0.024288,             0.37829,             0.35305,             0.32261,             0.16845,            0.067011,             0.10845,            0.027963,           0.0082581,           0.0082581,           0.0082581
                  89,            0.071913,            0.080373,            0.024479,             0.40185,             0.33288,             0.32103,             0.16699,            0.067278,             0.10865,            0.028283,           0.0082207,           0.0082207,           0.0082207
                  90,            0.071821,            0.080225,            0.024386,             0.38671,               0.345,             0.32258,             0.16902,            0.066992,             0.10841,            0.028162,            0.008183,            0.008183,            0.008183
                  91,            0.071902,            0.079336,            0.024318,             0.41966,              0.3256,             0.32339,             0.16955,            0.066977,             0.10845,            0.028198,            0.008145,            0.008145,            0.008145
